"","host_id","mean_price","min_price","max_price","count_multilisting","host_since","first_seen","last_seen","host_identity_verified","review_scores_rating","host_is_superhost_2019","max_reviews_per_month","min_reviews_per_month","avg_number_reviews","list_count_frame","diff_value","diff_change","exists_in_2019"
"269","101736132",436.666666666667,401,481,37,2016,2017,2017,"f",39,"f",52,52,9,NA,NA,NA,"n"
"270","10174622",73,73,73,2,2013,2016,2018,"t",50,"f",119,119,291,1,1,"inc","y"
"271","1017473",146,146,146,2,2011,2011,2019,"t",49,"f",32,32,199,1,1,"inc","y"
"272","10174909",481,481,481,25,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"273","10174929",296,296,296,25,2013,2013,2013,"t",29,"f",2,2,2,1,24,"inc","y"
"274","10176907",603,603,603,2,2013,2015,2016,"f",32,"f",14,14,321,1,1,"inc","y"
"275","101772343",68,68,68,25,2016,2017,2019,"f",49,"t",31,31,332,NA,NA,NA,"n"
"276","101776118",634,634,634,2,2016,2017,2019,"f",50,"t",492,492,341,1,1,"inc","y"
"277","1017772",443,443,443,2,2011,2016,2019,"t",47,"t",686,686,157,1,1,"inc","y"
"278","10178252",659,659,659,2,2013,2013,2019,"t",46,"f",310,310,64,1,1,"inc","y"
"279","10179999",92,92,92,2,2013,2014,2019,"f",42,"f",320,320,57,1,1,"inc","y"
"280","10180449",3,3,3,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"281","101809002",269,269,269,2,2016,2016,2017,"f",1,"f",26,26,332,1,1,"inc","y"
"282","10181589",650,650,650,25,2013,Inf,Inf,"t",NA,"t",-Inf,Inf,1,2,23,"inc","y"
"283","10183117",562,562,562,2,2013,2015,2016,"f",32,"f",16,16,332,1,1,"inc","y"
"284","10184093",50,50,50,2,2013,2018,2018,"t",1,"f",45,45,2,NA,NA,NA,"n"
"285","1018472",594.5,570,619,25,2011,2011,2016,"t",44.5,"f",140,102,184.5,2,23,"inc","y"
"286","101883929",143,143,143,2,2016,2017,2019,"f",49,"t",348,348,334,1,1,"inc","y"
"287","101890546",203,203,203,2,2016,2019,2019,"f",1,"f",196,196,216,1,1,"inc","y"
"288","10191047",162,162,162,2,2013,2018,2018,"t",47,"f",28,28,276,1,1,"inc","y"
"289","1019170",130,130,130,2,2011,2015,2018,"t",41,"f",173,173,345,1,1,"inc","y"
"290","10191995",70.5,53,88,25,2013,2016,2019,"t",43,"f",425,62,42,2,23,"inc","y"
"291","10192110",156,156,156,15,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,7,8,"inc","y"
"292","101924",17,17,17,2,2010,2014,2016,"t",44,"f",55,55,241,NA,NA,NA,"n"
"293","10193030",611,603,619,25,2013,2014,2017,"t",1,"f",6,6,108.5,2,23,"inc","y"
"294","10194688",3,3,3,50,2013,2014,2019,"f",49,"t",344,344,60,3,47,"inc","y"
"295","101962566",420,420,420,2,2016,2016,2019,"f",31,"f",63,63,80,1,1,"inc","y"
"296","10196479",443,443,443,2,2013,2019,2019,"t",1,"f",68,68,2,NA,NA,NA,"n"
"297","10196579",170,170,170,2,2013,2016,2017,"t",1,"f",12,12,276,1,1,"inc","y"
"298","10196616",38,38,38,2,2013,2016,2018,"t",1,"f",15,15,276,1,1,"inc","y"
"299","10196765",634,634,634,2,2013,2017,2019,"t",45,"f",16,16,216,NA,NA,NA,"n"
"300","101970559",256.6,1,481,24,2016,2017,2018,"t",24.8,"f",39,7,142.4,9,15,"inc","y"
"301","10197136",443,443,443,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"302","10197359",603,603,603,2,2013,2018,2019,"t",1,"f",98,98,3,1,1,"inc","y"
"303","10197436",659,659,659,2,2013,2018,2019,"t",1,"t",545,545,308,NA,NA,NA,"n"
"304","101976032",480,480,480,2,2016,2016,2019,"f",48,"t",268,268,316,1,1,"inc","y"
"305","101978485",50,50,50,25,2016,2016,2018,"t",40,"f",272,272,318,1,24,"inc","y"
"306","101982307",568,533,603,25,2016,2016,2018,"f",45,"f",117,103,192,2,23,"inc","y"
"307","10198498",659,659,659,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"308","10199059",570,570,570,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"309","1019963",352,352,352,2,2011,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"310","10199873",420,420,420,25,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,2,23,"inc","y"
"311","10200352",152,152,152,2,2013,2018,2018,"t",1,"f",97,97,321,NA,NA,NA,"n"
"312","102011406",659,659,659,2,2016,2018,2018,"f",47,"f",92,92,36,1,1,"inc","y"
"313","10201150",49,49,49,2,2013,2018,2019,"f",47,"f",427,427,263,1,1,"inc","y"
"314","102012893",113.5,58,169,25,2016,2016,2017,"t",25.5,"t",474,8,65,2,23,"inc","y"
"315","102016115",50,50,50,2,2016,2016,2019,"f",1,"t",321,321,334,1,1,"inc","y"
"316","102029349",35,35,35,2,2016,2017,2019,"f",43,"f",76,76,114,NA,NA,NA,"n"
"317","1020326",92,92,92,2,2011,2015,2015,"t",32,"f",2,2,2,1,1,"inc","y"
"318","1020357",533,533,533,2,2011,2018,2019,"t",1,"t",125,125,80,1,1,"inc","y"
"319","1020539",335,43,627,25,2011,2013,2018,"t",17.5,"f",96,68,222,NA,NA,NA,"n"
"320","102072740",586,586,586,2,2016,2016,2018,"f",32,"f",7,7,113,1,1,"inc","y"
"321","102072773",509,509,509,2,2016,2017,2017,"f",45,"f",40,40,343,1,1,"inc","y"
"322","10207681",263,263,263,2,2013,2016,2018,"t",1,"f",34,34,14,2,0,"same","y"
"323","102080453",489,474,504,25,2016,2016,2019,"f",44.5,"f",572,533,45.5,2,23,"inc","y"
"324","1020828",92,92,92,2,2011,2016,2016,"t",1,"f",3,3,2,1,1,"inc","y"
"325","10208450",3,3,3,2,2013,2016,2016,"f",5,"f",3,3,2,1,1,"inc","y"
"326","10209118",14,14,14,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"327","102103075",72,72,72,2,2016,2016,2019,"t",47,"f",739,739,106,1,1,"inc","y"
"328","1021060",80,80,80,37,2011,2016,2019,"t",50,"t",443,443,26,3,34,"inc","y"
"329","102108786",194,92,296,25,2016,2017,2018,"f",25,"f",27,16,167,1,24,"inc","y"
"330","10210950",533,533,533,2,2013,2017,2017,"t",47,"f",54,54,36,1,1,"inc","y"
"331","1021134",533,533,533,2,2011,2016,2016,"t",1,"f",3,3,2,1,1,"inc","y"
"332","10211848",586,586,586,2,2013,2014,2014,"f",1,"f",2,2,2,1,1,"inc","y"
"333","102133521",401,401,401,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"334","10214546",233,233,233,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"335","102166381",402,402,402,25,2016,2017,2017,"t",3.5,"f",5,5,2,NA,NA,NA,"n"
"336","10217532",32,32,32,2,2013,2017,2018,"t",45,"f",16,16,216,1,1,"inc","y"
"337","10217559",130,130,130,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"338","102180676",43,43,43,2,2016,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"339","1021834",3,3,3,2,2011,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"340","10218689",634,634,634,2,2013,2018,2019,"t",47,"f",425,425,91,NA,NA,NA,"n"
"341","10218953",417.5,392,443,25,2013,2015,2018,"t",44,"f",103,24,19.5,1,24,"inc","y"
"342","10219283",122,122,122,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"343","1022070",233,233,233,2,2011,2016,2017,"t",1,"f",21,21,321,1,1,"inc","y"
"344","10220753",599,599,599,2,2013,2017,2019,"t",50,"t",141,141,168,2,0,"same","y"
"345","10221694",603,603,603,2,2013,2015,2016,"t",1,"f",5,5,113,1,1,"inc","y"
"346","102218558",570,570,570,2,2016,2016,2018,"f",51,"t",185,185,310,1,1,"inc","y"
"347","102221050",92,92,92,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"348","102222383",50,50,50,2,2016,2017,2017,"f",1,"f",4,4,2,1,1,"inc","y"
"349","10222758",634,634,634,2,2013,2018,2019,"t",1,"t",380,380,241,NA,NA,NA,"n"
"350","102228163",634,634,634,37,2016,2018,2018,"t",1,"f",39,39,108.5,1,36,"inc","y"
"351","102242694",356.8,353,372,23,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"352","102243363",25,25,25,2,2016,2017,2017,"f",32,"f",27,27,276,1,1,"inc","y"
"353","102251846",109,109,109,2,2016,2016,2019,"f",50,"t",437,437,9,1,1,"inc","y"
"354","10225447",66,66,66,2,2013,2014,2019,"f",44,"f",328,328,74,1,1,"inc","y"
"355","10225905",233,233,233,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"356","10226006",603,603,603,2,2013,2013,2018,"t",45,"f",30,30,102,1,1,"inc","y"
"357","10226262",88,88,88,2,2013,2016,2019,"t",42,"f",35,35,25,NA,NA,NA,"n"
"358","102263916",659,659,659,2,2016,2018,2019,"f",1,"t",614,614,168,NA,NA,NA,"n"
"359","102278506",25,25,25,2,2016,2016,2018,"t",49,"f",22,22,321,1,1,"inc","y"
"360","102287310",140,88,166,67,2016,2018,2018,"t",1,"t",30,20,38.6666666666667,4,63,"inc","y"
"361","102287990",3,3,3,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"362","10229087",449,193,619,50,2013,2018,2019,"t",38.5,"f",378,49,121.75,NA,NA,NA,"n"
"363","102294498",66,66,66,2,2016,2016,2017,"t",44,"f",161,161,298,1,1,"inc","y"
"364","1023119",233,233,233,25,2011,2013,2019,"f",41.5,"f",146,126,268,2,23,"inc","y"
"365","10231747",159,152,166,25,2013,2016,2018,"t",50.5,"t",426,423,20,2,23,"inc","y"
"366","10232293",140,140,140,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"367","102325214",292,292,292,2,2016,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"368","10234636",659,659,659,2,2013,2016,2018,"t",49,"f",62,62,102,NA,NA,NA,"n"
"369","102347748",384,384,384,2,2016,2017,2018,"t",49,"t",623,623,8,1,1,"inc","y"
"370","102351927",198,198,198,2,2016,2018,2019,"f",50,"f",95,95,354,NA,NA,NA,"n"
"371","102357305",233,233,233,2,2016,2017,2019,"f",51,"t",111,111,207,2,0,"same","y"
"372","102367813",659,659,659,2,2016,2017,2017,"f",1,"f",28,28,332,1,1,"inc","y"
"373","10237786",627,627,627,2,2013,2016,2019,"t",45,"f",352,352,8,1,1,"inc","y"
"374","10238251",66,66,66,2,2013,2015,2019,"t",43,"f",160,160,325,1,1,"inc","y"
"375","102383709",543.5,522,565,25,2016,2016,2019,"t",50.5,"t",539,488,30,2,23,"inc","y"
"376","10238618",263,263,263,2,2013,2014,2015,"t",42,"f",4,4,113,1,1,"inc","y"
"377","10238963",650,650,650,25,2013,2016,2018,"t",1,"f",25,25,332,1,24,"inc","y"
"378","10239152",92,92,92,2,2013,2014,2018,"t",46,"t",67,67,284,1,1,"inc","y"
"379","1023985",603,603,603,2,2011,2015,2015,"t",32,"f",5,5,113,1,1,"inc","y"
"380","10239868",130,130,130,2,2013,2019,2019,"t",NA,"f",100,100,2,NA,NA,NA,"n"
"381","10240682",136,136,136,2,2013,2018,2019,"t",1,"f",48,48,276,NA,NA,NA,"n"
"382","10240786",92,92,92,2,2013,2015,2015,"t",1,"f",3,3,2,1,1,"inc","y"
"383","102410496",212.333333333333,187,263,37,2016,2018,2018,"f",1,"t",131,25,110.666666666667,NA,NA,NA,"n"
"384","10241085",50,50,50,2,2013,2014,2016,"t",50,"f",20,20,14,1,1,"inc","y"
"385","102415020",21,21,21,2,2016,2017,2019,"f",49,"t",392,392,339,1,1,"inc","y"
"386","10241822",481,481,481,2,2013,2017,2019,"t",45,"f",20,20,216,1,1,"inc","y"
"387","1024251",122,122,122,2,2016,2017,2018,"f",44,"f",104,104,125,1,1,"inc","y"
"388","102433425",570,570,570,25,2016,2017,2019,"f",42,"f",107,57,107.5,2,23,"inc","y"
"389","10243387",332.5,88,577,25,2013,2014,2019,"f",26,"f",42,33,85.5,NA,NA,NA,"n"
"390","1024355",146,146,146,2,2011,2011,2015,"t",48,"f",16,16,47,1,1,"inc","y"
"391","102442325",460,460,460,2,2016,2017,2018,"f",32,"f",14,14,113,1,1,"inc","y"
"392","102466916",431.5,420,443,67,2016,2016,2018,"f",44.3333333333333,"f",26,18,156,6,61,"inc","y"
"393","10246929",162,162,162,2,2013,2018,2018,"t",1,"f",34,34,2,NA,NA,NA,"n"
"394","102478101",280,280,280,2,2016,2016,2017,"f",1,"f",15,15,276,1,1,"inc","y"
"395","102482048",370.5,295,481,50,2016,2016,2018,"f",39,"f",402,143,286.75,4,46,"inc","y"
"396","102488175",586,586,586,2,2016,2016,2019,"f",44,"f",337,337,339,1,1,"inc","y"
"397","102500495",603,603,603,2,2016,2017,2019,"f",1,"t",673,673,358,1,1,"inc","y"
"398","102501688",525.5,481,570,50,2016,2018,2018,"f",1,"f",25,25,57,NA,NA,NA,"n"
"399","10251511",43,43,43,2,2013,2014,2016,"t",32,"f",8,8,306,1,1,"inc","y"
"400","102518726",80,80,80,2,2016,2016,2017,"f",32,"f",7,7,113,1,1,"inc","y"
"401","102524686",575.454545454545,533,634,13,2016,2016,2019,"t",40.5454545454545,"f",709,347,61.5454545454545,11,2,"inc","y"
"402","102525",559.5,533,586,25,2010,2014,2018,"t",49,"f",65,22,80.5,2,23,"inc","y"
"403","102526456",50,50,50,2,2016,2016,2019,"f",45,"f",425,425,4,1,1,"inc","y"
"404","102526590",551,551,551,2,2016,2017,2019,"f",1,"t",182,182,281,1,1,"inc","y"
"405","10252755",80,80,80,2,2013,2014,2014,"f",46,"f",2,2,2,1,1,"inc","y"
"406","102537337",136,136,136,2,2016,2016,2019,"f",46,"f",333,333,338,1,1,"inc","y"
"407","102542851",55,55,55,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"408","10254539",533,533,533,2,2013,2017,2018,"t",1,"f",58,58,354,1,1,"inc","y"
"409","10256614",659,659,659,2,2013,2018,2019,"t",51,"t",454,454,253,NA,NA,NA,"n"
"410","10256663",130,130,130,2,2013,2013,2019,"t",47,"f",196,196,31,1,1,"inc","y"
"411","10257350",509,509,509,25,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"412","1025745",495,495,495,2,2011,2015,2018,"t",51,"f",57,57,168,1,1,"inc","y"
"413","10258336",634,634,634,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"414","102588471",650,650,650,2,2016,2016,2018,"f",48,"t",297,297,327,1,1,"inc","y"
"415","102588828",247,169,325,25,2016,2017,2018,"f",25.5,"f",85,76,178.5,1,24,"inc","y"
"416","102597267",3,3,3,2,2016,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"417","10259868",619,619,619,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"418","102599996",401,401,401,2,2016,2017,2018,"f",1,"f",36,36,321,1,1,"inc","y"
"419","10261855",43,43,43,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"420","102618751",32,32,32,2,2016,2018,2019,"f",48,"f",414,414,14,NA,NA,NA,"n"
"421","10262363",3,3,3,2,2013,2017,2017,"f",1,"f",5,5,2,1,1,"inc","y"
"422","10262386",199,199,199,2,2013,2017,2018,"f",1,"f",45,45,343,NA,NA,NA,"n"
"423","10262420",623,623,623,2,2013,2016,2018,"f",46,"f",99,99,248,1,1,"inc","y"
"424","10262436",634,634,634,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"425","102626341",199,199,199,2,2016,2016,2019,"t",46,"f",199,199,315,1,1,"inc","y"
"426","10262649",370.5,122,619,25,2013,2014,2016,"t",41.5,"f",74,63,219.5,2,23,"inc","y"
"427","10263251",92,92,92,2,2013,2013,2019,"f",45,"f",284,284,45,1,1,"inc","y"
"428","10263308",3,3,3,2,2013,2014,2018,"t",39,"f",64,64,257,1,1,"inc","y"
"429","10263619",43,43,43,37,2013,2014,2019,"t",50,"f",289,289,26,2,35,"inc","y"
"430","10263854",233,233,233,2,2013,2017,2019,"t",50,"f",94,94,168,1,1,"inc","y"
"431","10263977",587,587,587,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"432","10264372",570,570,570,2,2013,2015,2015,"t",35,"f",12,12,321,1,1,"inc","y"
"433","10264377",226,226,226,2,2013,2015,2015,"t",32,"f",8,8,216,1,1,"inc","y"
"434","102649225",50,50,50,2,2016,2018,2018,"t",49,"f",307,307,125,NA,NA,NA,"n"
"435","102655617",170,170,170,2,2016,2019,2019,"t",32,"f",46,46,2,NA,NA,NA,"n"
"436","10265898",619,619,619,2,2013,2014,2018,"t",46,"f",11,11,321,1,1,"inc","y"
"437","1026622",34,34,34,2,2011,2017,2017,"t",1,"f",6,6,2,1,1,"inc","y"
"438","102685703",43,43,43,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"439","10268766",73,73,73,2,2013,2018,2019,"f",50,"t",97,97,3,NA,NA,NA,"n"
"440","102692931",362.5,122,603,25,2016,2018,2018,"t",50,"f",71,71,2,1,24,"inc","y"
"441","1027283",481,481,481,2,2011,2012,2018,"t",42,"f",35,35,199,1,1,"inc","y"
"442","10273046",92,92,92,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"443","102731382",296,296,296,2,2016,2016,2019,"t",50,"t",169,169,303,1,1,"inc","y"
"444","10273704",86,3,169,25,2013,2016,2018,"t",47.5,"t",461,10,129.5,2,23,"inc","y"
"445","10273945",92,92,92,2,2013,2018,2018,"f",NA,"f",28,28,2,NA,NA,NA,"n"
"446","102739626",603,603,603,2,2016,2016,2019,"f",1,"f",7,7,113,NA,NA,NA,"n"
"447","1027417",354,354,354,2,2011,2015,2019,"t",1,"f",13,13,306,1,1,"inc","y"
"448","102742122",43,43,43,2,2016,2017,2019,"f",47,"f",96,96,168,1,1,"inc","y"
"449","10274476",492,492,492,2,2013,2015,2019,"t",1,"f",5,5,113,1,1,"inc","y"
"450","102754726",233,233,233,2,2016,2017,2019,"t",45,"f",106,106,199,1,1,"inc","y"
"451","102758330",363,363,363,2,2016,2017,2019,"f",50,"t",336,336,284,1,1,"inc","y"
"452","10276104",619,619,619,2,2013,2015,2019,"f",46,"f",123,123,310,1,1,"inc","y"
"453","102763353",83.5,58,109,25,2016,2017,2018,"f",1,"f",49,23,154,1,24,"inc","y"
"454","102763548",258,258,258,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"455","10278718",534,534,534,2,2013,2017,2019,"t",46,"f",82,82,58,1,1,"inc","y"
"456","102792338",551,551,551,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"457","102799406",97,88,106,25,2016,2017,2019,"f",44.5,"f",83,55,198.5,1,24,"inc","y"
"458","10280728",92,92,92,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"459","102811343",3,3,3,2,2016,2016,2019,"t",49,"t",475,475,18,1,1,"inc","y"
"460","10283677",509,509,509,2,2013,2017,2018,"f",47,"f",45,45,343,2,0,"same","y"
"461","102841376",72,72,72,2,2016,2018,2018,"f",39,"f",23,23,216,1,1,"inc","y"
"462","10284187",130,130,130,2,2013,2018,2018,"t",1,"f",22,22,113,NA,NA,NA,"n"
"463","10285670",263,263,263,2,2013,2019,2019,"f",1,"f",187,187,113,NA,NA,NA,"n"
"464","10285950",430.666666666667,50,623,37,2013,2017,2017,"t",26.6666666666667,"f",59,5,84.6666666666667,3,34,"inc","y"
"465","102863031",603,603,603,2,2016,2017,2018,"f",41,"f",148,148,199,1,1,"inc","y"
"466","10286572",231,231,231,2,2013,2017,2019,"t",42,"f",74,74,14,1,1,"inc","y"
"467","102896902",570,570,570,2,2016,2018,2019,"f",1,"f",59,59,113,NA,NA,NA,"n"
"468","1029021",403.333333333333,80,615,37,2011,2011,2018,"t",29.6666666666667,"t",173,8,205.666666666667,NA,NA,NA,"n"
"469","102902979",450.5,264,637,25,2016,2016,2019,"f",36,"f",131,131,129,1,24,"inc","y"
"470","1029090",142,142,142,2,2011,2017,2018,"t",41,"f",59,59,3,1,1,"inc","y"
"471","102913031",354,354,354,2,2016,2017,2019,"t",50,"f",112,112,177,1,1,"inc","y"
"472","10291534",136,136,136,2,2013,2017,2019,"t",47,"t",272,272,303,1,1,"inc","y"
"473","102924482",533,533,533,2,2016,2016,2018,"f",47,"t",139,139,270,1,1,"inc","y"
"474","102926533",130,130,130,2,2016,2017,2018,"f",1,"f",25,25,306,1,1,"inc","y"
"475","102933312",443,443,443,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"476","10293564",169,169,169,2,2013,2016,2019,"t",48,"f",142,142,307,1,1,"inc","y"
"477","10294443",14,14,14,2,2013,2014,2014,"t",42,"f",4,4,113,1,1,"inc","y"
"478","10294707",58,58,58,2,2013,2016,2017,"t",1,"f",37,37,25,1,1,"inc","y"
"479","10295496",331,331,331,2,2013,2016,2016,"t",32,"f",3,3,2,1,1,"inc","y"
"480","10297692",389,296,482,25,2013,2014,2018,"t",44,"f",147,52,272,6,19,"inc","y"
"481","102994935",392,392,392,2,2016,2016,2019,"f",47,"f",772,772,117,1,1,"inc","y"
"482","10301127",73,73,73,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"483","103011918",603,603,603,2,2016,2017,2019,"f",1,"f",28,28,306,1,1,"inc","y"
"484","10302140",619,619,619,2,2013,2014,2018,"t",48,"f",62,62,257,1,1,"inc","y"
"485","1030249",212,212,212,2,2011,2018,2019,"t",1,"f",82,82,321,NA,NA,NA,"n"
"486","10303277",25,25,25,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"487","103033048",396.5,392,401,25,2016,2016,2018,"t",49,"f",498,71,20.5,2,23,"inc","y"
"488","10304316",353,353,353,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,2,0,"same","y"
"489","10304755",347.5,92,603,25,2013,2013,2019,"t",48.5,"t",194,58,134,2,23,"inc","y"
"490","103049729",594,594,594,2,2016,2018,2018,"f",27,"f",79,79,276,NA,NA,NA,"n"
"491","1030526",650,650,650,2,2011,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"492","10306287",88,88,88,2,2013,2016,2017,"t",19,"f",11,11,216,1,1,"inc","y"
"493","10306359",570,570,570,2,2013,2018,2019,"t",47,"f",544,544,327,1,1,"inc","y"
"494","10307134",144,25,263,25,2013,2017,2018,"t",47.5,"t",190,58,152.5,2,23,"inc","y"
"495","103087934",105,105,105,2,2016,2016,2019,"f",45,"f",184,184,308,1,1,"inc","y"
"496","103104686",202,202,202,76,2016,2018,2018,"f",32,"f",35,35,276,138,-62,"dec","y"
"497","1031148",481,481,481,37,2011,2012,2019,"t",50,"t",354,354,163,3,34,"inc","y"
"498","10312167",368.5,156,581,25,2013,2016,2019,"t",47.5,"f",304,157,324.5,2,23,"inc","y"
"499","10312377",43,43,43,25,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,24,"inc","y"
"500","103125301",126,126,126,2,2016,Inf,Inf,"f",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"501","103128664",54,54,54,2,2016,2016,2019,"t",49,"t",278,278,320,1,1,"inc","y"
"502","103129069",120,120,120,2,2016,2016,2019,"f",46,"f",118,118,232,1,1,"inc","y"
"503","103131157",32,32,32,2,2016,2017,2017,"f",32,"f",10,10,113,1,1,"inc","y"
"504","103141263",634,634,634,25,2016,2017,2018,"t",38,"f",38,38,3,2,23,"inc","y"
"505","103152379",166,166,166,2,2016,2018,2019,"f",41,"f",162,162,69,NA,NA,NA,"n"
"506","103158392",32,32,32,2,2016,2016,2019,"t",50,"t",180,180,304,1,1,"inc","y"
"507","103160154",363,92,634,25,2016,2017,2018,"f",42,"f",8,8,57,1,24,"inc","y"
"508","10316525",39,39,39,2,2013,2015,2016,"f",45,"f",8,8,216,1,1,"inc","y"
"509","103166867",109,109,109,2,2016,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"510","1031673",115,115,115,2,2011,2011,2019,"t",47,"f",139,139,29,NA,NA,NA,"n"
"511","10317189",4,4,4,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"512","10317649",156,156,156,25,2013,2018,2018,"f",1,"f",36,36,216,NA,NA,NA,"n"
"513","10318796",109,109,109,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"514","10319096",187,187,187,2,2013,Inf,Inf,"f",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"515","10320429",337.5,130,545,25,2013,2018,2019,"f",25.5,"t",447,64,58,NA,NA,NA,"n"
"516","10321540",533,533,533,25,2013,2018,2019,"t",39,"f",78,78,216,2,23,"inc","y"
"517","103216104",533,533,533,2,2016,2018,2018,"f",NA,"f",25,25,2,NA,NA,NA,"n"
"518","103217662",481,481,481,2,2016,2017,2017,"f",NA,"f",6,6,2,1,1,"inc","y"
"519","103223295",603,603,603,2,2016,2017,2018,"f",1,"f",44,44,343,1,1,"inc","y"
"520","103240731",111,92,130,25,2016,2018,2019,"f",1,"f",29,29,57,NA,NA,NA,"n"
"521","103253068",586,586,586,2,2016,2016,2018,"f",45,"f",15,15,276,1,1,"inc","y"
"522","103254947",292,292,292,2,2016,2016,2019,"f",40,"f",344,344,341,1,1,"inc","y"
"523","103259676",92,92,92,2,2016,2018,2019,"f",1,"f",100,100,47,NA,NA,NA,"n"
"524","103265024",522,522,522,2,2016,Inf,Inf,"t",NA,"f",-Inf,Inf,1,1,1,"inc","y"
"525","103270784",58,58,58,2,2016,2016,2019,"t",49,"t",415,415,358,1,1,"inc","y"
"526","103273584",467,467,467,2,2016,2016,2018,"f",1,"f",11,11,216,NA,NA,NA,"n"
"527","103277215",156,156,156,2,2016,2016,2019,"f",47,"f",18,18,306,1,1,"inc","y"
"528","103281721",474,474,474,2,2016,2016,2017,"t",51,"f",61,61,80,1,1,"inc","y"
"529","103283619",115,115,115,37,2016,2017,2019,"t",47,"f",449,449,350,2,35,"inc","y"
"530","10328631",92,92,92,2,2013,2015,2016,"t",47,"f",27,27,14,1,1,"inc","y"
"531","103299468",48.75,43,66,50,2016,2016,2019,"f",42.25,"f",478,300,265.25,4,46,"inc","y"
"532","10331194",474,474,474,2,2013,Inf,Inf,"t",NA,"f",-Inf,Inf,1,NA,NA,NA,"n"
"533","10331953",80,80,80,2,2013,2014,2016,"f",46,"f",14,14,343,1,1,"inc","y"
"534","10332773",25,25,25,2,2013,2016,2019,"f",50,"t",507,507,26,1,1,"inc","y"
"535","103345244",509,509,509,25,2016,2018,2018,"f",45,"f",70,70,2,2,23,"inc","y"
"536","103349564",233,233,233,2,2016,2016,2019,"f",49,"t",175,175,303,1,1,"inc","y"
